instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
5.4069,6.3707,space,0.9195,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,6.4123,6.8702,6.8718,9.9034,[-0.37166664123535154],5,[-0.34333335876464843],[1],[0],[0],[3.030999999999999],0,0,0,97,1,r1b2s8.png,171
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,9.9044,10.4018,10.4034,12.4349,[-0.41],4,[-0.35416671752929685],[1],[0],[0],[2.031300000071525],0,1,1,88,1,r1b1s9.png,171
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,12.4355,12.9345,12.9352,14.7025,[-0.2833333206176758],6,[-0.35],[1],[0],[0],[1.7669999999999995],0,2,2,60,1,r2b1s1.png,92
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,14.7036,15.2004,15.2018,19.3163,[-0.2],7,[-0.35833335876464845],[1],[0],[0],[4.114000000000001],0,3,3,276,1,r2b2s7.png,2000
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,19.3168,19.8156,19.8164,23.9342,[-0.5108333206176758],3,[-0.3525],[1],[0],[0],[4.117400000095369],0,4,4,22,1,r2b1s3.png,50
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,23.9349,24.4309,24.4325,26.0203,[-0.31666664123535154],6,[-0.3325],[1],[0],[0],[1.5876000000238406],0,5,5,126,1,r1b1s7.png,316
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,26.021,26.514,26.5158,28.0645,[-0.15416664123535156],8,[-0.3275],[1],[0],[0],[1.548399999976155],0,6,6,196,1,r2b2s7.png,585
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,28.0653,28.563,28.5644,30.0321,[-0.3458333206176758],5,[-0.325],[1],[0],[0],[1.4674000000953669],0,7,7,198,1,r2b2s9.png,585
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,30.0328,30.5296,30.5304,31.8646,[-0.020833282470703124],10,[-0.3416667175292969],[1],[0],[0],[1.3339000000953618],0,8,8,164,1,r1b1s5.png,585
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,31.8651,32.3623,32.3634,34.1451,[-0.5141666603088378],3,[-0.31666671752929687],[1],[0],[0],[1.781300000071525],0,9,9,31,1,r2b2s2.png,50
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,34.146,34.645,34.6461,35.9281,[0.21416671752929686],13,[-0.38],[1],[0],[0],[1.2816000000238432],0,10,10,82,1,r1b1s3.png,171
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,35.929,36.4277,36.429,38.1111,[-0.03166664123535156],10,[-0.3491667175292969],[1],[0],[0],[1.6818999999761601],0,11,11,165,1,r1b1s6.png,585
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,38.112,38.6101,38.611,42.077,[0.0225],10,[-0.34583335876464844],[1],[0],[0],[3.4653000000715224],0,12,12,270,1,r2b2s1.png,2000
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,42.0775,42.5759,42.5771,44.1094,[0.23083335876464844],13,[-0.36083335876464845],[1],[0],[0],[1.5320000000000036],0,13,13,157,1,r2b2s8.png,316
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,44.1101,44.6087,44.6099,46.2082,[0.44166671752929687],16,[-0.36583335876464845],[1],[0],[0],[1.598100000023841],0,14,14,177,1,r1b2s8.png,585
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,46.2093,46.7081,46.7093,48.6746,[0.2025],13,[-0.355],[1],[0],[0],[1.9649999999999963],0,15,15,16,1,r1b2s7.png,50
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,48.6753,49.1741,49.1753,50.8073,[0.2025],13,[-0.355],[1],[0],[0],[1.6316999999284718],0,16,16,190,1,r2b2s1.png,585
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,50.8081,51.3064,51.3079,52.7454,[0.0125],10,[-0.3466667175292969],[1],[0],[0],[1.4374000000953586],0,17,17,58,1,r1b2s9.png,92
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,52.7459,53.239,53.2405,54.5225,[-0.11166664123535157],8,[-0.34083335876464843],[1],[0],[0],[1.2817000000476924],0,18,18,33,1,r2b2s4.png,50
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,54.523,55.0219,55.0228,56.5055,[-0.3308333206176758],5,[-0.3425],[1],[0],[0],[1.4823999999761526],0,19,19,85,1,r1b1s6.png,171
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,56.5062,57.005,57.0063,58.493,[-0.23583332061767578],7,[-0.3283333587646484],[1],[0],[0],[1.4863999999761575],0,20,20,95,1,r1b2s6.png,171
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,58.4936,58.9878,58.9894,60.3932,[-0.1225],8,[-0.3366667175292969],[1],[0],[0],[1.403600000023843],0,21,21,64,1,r2b1s5.png,92
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,60.3937,60.8868,60.8877,63.7864,[-0.5125],3,[-0.3358333587646484],[1],[0],[0],[2.8982999999523145],0,22,22,248,1,r1b1s9.png,2000
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,63.7872,64.2858,64.2871,65.6863,[-0.29583332061767575],6,[-0.33],[1],[0],[0],[1.399000000000001],0,23,23,149,1,r2b1s10.png,316
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,65.6871,66.1855,66.1868,67.4857,[-0.14583328247070312],8,[-0.34083335876464843],[1],[0],[0],[1.2985000000000042],0,24,24,42,1,r1b1s3.png,92
,,,,,164349,001,m,21,2026-05-09_15h53.50.626,RUN_BETA,2026.1.0,Win32,60.24096386,67.4863,67.9848,67.986,69.3841,[0.2975],14,[-0.3358333587646484],[1],[0],[0],[1.3978999999761612],0,25,25,96,1,r1b2s7.png,171
