instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
6.491199999,8.481199999,d,1.949099998,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,,,,,,,,,,,,,,,,,,
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,8.503699999,8.979799999,8.981,13.4451,[-0.11296293470594618],8,[-0.3462963104248047],[1],[0],[0],[4.4636000003814615],0,0,0,190,1,r2b2s1.png,585
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,13.4458,13.9389,13.9399,16.0374,[0.18240744979293258],12,[-0.35555556968406393],[1],[0],[0],[2.097299999237066],0,1,1,79,1,r2b2s10.png,92
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,16.0379,16.5374,16.5381,20.4281,[0.39259267736364295],15,[-0.34351850439001014],[1],[0],[0],[3.8897999992370274],0,2,2,256,1,r1b2s7.png,2000
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,20.4289,20.9219,20.9231,23.5282,[0.2222222222222222],13,[-0.35092594005443434],[1],[0],[0],[2.6048999996185103],0,3,3,56,1,r1b2s7.png,92
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,23.5288,24.0221,24.0228,27.7219,[0.17870373196072048],12,[-0.3675926349781178],[1],[0],[0],[3.698899999618561],0,4,4,257,1,r1b2s8.png,2000
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,27.7225,28.2218,28.2226,31.7892,[0.6962962680392795],19,[-0.35092594005443434],[1],[0],[0],[3.56629999923706],0,5,5,206,1,r1b1s7.png,1081
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,31.7898,32.279,32.2801,34.1223,[-0.2722222363507306],6,[-0.34907411645959924],[1],[0],[0],[1.8420000000000414],0,6,6,123,1,r1b1s4.png,316
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,34.1229,34.6224,34.6235,37.0448,[-0.13981480068630642],8,[-0.35092594005443434],[1],[0],[0],[2.4211000003814434],0,7,7,205,1,r1b1s6.png,1081
,,,,,330068,001,m,19,2026-05-09_17h08.50.660,RUN_BETA,2026.1.0,Win32,60.97560976,37.0453,37.5395,37.5404,40.6729,[-0.5046296296296297],3,[-0.35000002825701676],[1],[0],[0],[3.132200000762964],0,8,8,271,1,r2b2s2.png,2000
