instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
12.965,14.596,d,1.577,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,,,,,,,,,,,,,,,,,,
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,14.619,15.097,15.098,20.016,[0.013333333333333334],10,[-0.3433333333333333],[1],[0],[0],[4.916999999999998],0,0,0,269,1,r2b1s10.png,2000
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,20.016,20.513,20.514,22.747,[0.42],16,[-0.34444444444444444],[1],[0],[0],[2.232999999999997],0,1,1,174,1,r1b2s5.png,585
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,22.748,23.247,23.248,27.332,[0.2544444444444444],13,[-0.36],[1],[0],[0],[4.082999999999995],0,2,2,19,1,r1b2s10.png,50
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,27.332,27.83,27.83,30.382,[0.11888888888888889],12,[-0.35333333333333333],[1],[0],[0],[2.5519999999999925],0,3,3,235,1,r2b2s6.png,1081
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,30.382,30.879,30.879,33.83,[0.4622222222222222],16,[-0.3466666666666667],[1],[0],[0],[2.9510000000000076],0,4,4,85,1,r1b1s6.png,171
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,33.831,34.33,34.331,37.366,[0.4088888888888889],16,[-0.34555555555555556],[1],[0],[0],[3.0349999999999966],0,5,5,215,1,r1b2s6.png,1081
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,37.366,37.864,37.865,40.514,[0.6166666666666667],18,[-0.3388888888888889],[1],[0],[0],[2.649000000000001],0,6,6,65,1,r2b1s6.png,92
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,40.514,41.014,41.014,42.616,[0.10666666666666667],11,[-0.35777777777777775],[1],[0],[0],[1.6019999999999897],0,7,7,145,1,r2b1s6.png,316
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,42.616,43.114,43.115,44.816,[-0.11444444444444445],8,[-0.35333333333333333],[1],[0],[0],[1.7009999999999934],0,8,8,103,1,r2b1s4.png,171
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,44.816,45.314,45.314,46.715,[0.6988888888888889],19,[-0.3411111111111111],[1],[0],[0],[1.4009999999999962],0,9,9,132,1,r1b2s3.png,316
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,46.716,47.214,47.214,48.747,[0.5366666666666666],17,[-0.3411111111111111],[1],[0],[0],[1.532999999999987],0,10,10,190,1,r2b2s1.png,585
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,48.748,49.247,49.247,51.514,[-0.46],4,[-0.3466666666666667],[1],[0],[0],[2.26700000000001],0,11,11,231,1,r2b2s2.png,1081
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,51.514,52.014,52.014,53.464,[0.54],17,[-0.3466666666666667],[1],[0],[0],[1.4500000000000028],0,12,12,116,1,r2b2s7.png,171
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,53.464,53.963,53.964,54.966,[0.6222222222222222],18,[-0.3433333333333333],[1],[0],[0],[1.0019999999999953],0,13,13,76,1,r2b2s7.png,92
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,54.966,55.464,55.465,56.581,[0.4533333333333333],16,[-0.3511111111111111],[1],[0],[0],[1.1159999999999997],0,14,14,135,1,r1b2s6.png,316
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,56.581,57.081,57.082,58.131,[0.19777777777777777],13,[-0.3811111111111111],[1],[0],[0],[1.0490000000000066],0,15,15,28,1,r2b1s9.png,50
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,58.131,58.631,58.631,59.814,[0.63],19,[-0.32666666666666666],[1],[0],[0],[1.1829999999999927],0,16,16,98,1,r1b2s9.png,171
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,59.815,60.314,60.314,61.351,[0.3788888888888889],15,[-0.34],[1],[0],[0],[1.0370000000000061],0,17,17,75,1,r2b2s6.png,92
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,61.351,61.848,61.848,63.765,[0.16666666666666666],12,[-0.35444444444444445],[1],[0],[0],[1.9159999999999968],0,18,18,210,1,r1b2s1.png,1081
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,63.765,64.265,64.265,65.649,[0.6233333333333333],18,[-0.35],[1],[0],[0],[1.3840000000000003],0,19,19,187,1,r2b1s8.png,585
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,65.649,66.148,66.148,67.081,[0.39444444444444443],15,[-0.35444444444444445],[1],[0],[0],[0.9329999999999927],0,20,20,43,1,r1b1s4.png,92
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,67.081,67.581,67.581,68.998,[0.6022222222222222],18,[-0.34555555555555556],[1],[0],[0],[1.4170000000000016],0,21,21,186,1,r2b1s7.png,585
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,68.998,69.497,69.497,70.381,[0.59],18,[-0.3411111111111111],[1],[0],[0],[0.8840000000000003],0,22,22,18,1,r1b2s9.png,50
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,70.381,70.881,70.882,71.781,[0.18],12,[-0.33555555555555555],[1],[0],[0],[0.8990000000000009],0,23,23,44,1,r1b1s5.png,92
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,71.781,72.281,72.282,73.598,[0.59],18,[-0.33666666666666667],[1],[0],[0],[1.3160000000000025],0,24,24,100,1,r2b1s1.png,171
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,73.598,74.098,74.098,75.466,[-0.1388888888888889],8,[-0.3522222222222222],[1],[0],[0],[1.367999999999995],0,25,25,141,1,r2b1s2.png,316
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,75.466,75.965,75.965,78.615,[0.6666666666666666],19,[-0.3466666666666667],[1],[0],[0],[2.6500000000000057],0,26,26,218,1,r1b2s9.png,1081
,,,,,461461,001,F,18,2026-05-10_17h54.46.899,RUN_BETA,2026.1.0,MacIntel,166.6666667,78.615,79.115,79.115,80.515,[0.7166666666666667],20,[-0.3377777777777778],[1],[0],[0],[1.4000000000000057],0,27,27,97,1,r1b2s8.png,171
