instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
2.2818,4.4543,space,2.1465,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,4.4656,4.954,4.9549,9.4376,[0.03333333333333333],11,[-0.37777777777777777],[1],[0],[0],[4.482600000000094],0,0,0,198,1,r2b2s9.png,585
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,9.4379,9.9371,9.9374,11.954,[0.37962962962962965],15,[-0.35],[1],[0],[0],[2.016399999999905],0,1,1,162,1,r1b1s3.png,585
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,11.9543,12.4538,12.4542,15.5872,[-0.4638888888888889],4,[-0.3490740740740741],[1],[0],[0],[3.1328000000002802],0,2,2,261,1,r2b1s2.png,2000
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,15.5875,16.0871,16.0875,17.5874,[0.27314814814814814],14,[-0.3398148148148148],[1],[0],[0],[1.4996000000000933],0,3,3,83,1,r1b1s4.png,171
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,17.5877,18.0872,18.0876,19.754,[-0.25277777777777777],7,[-0.35833333333333334],[1],[0],[0],[1.666299999999815],0,4,4,183,1,r2b1s4.png,585
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,19.7543,20.254,20.2544,21.5875,[0.5731481481481482],18,[-0.35833333333333334],[1],[0],[0],[1.3328999999999063],0,5,5,152,1,r2b2s3.png,316
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,21.5878,22.0872,22.0874,23.4372,[0.5833333333333334],18,[-0.35],[1],[0],[0],[1.3497000000001904],0,6,6,11,1,r1b2s2.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,23.4374,23.9372,23.9374,25.3541,[0.2601851851851852],14,[-0.33611111111111114],[1],[0],[0],[1.4166000000000913],0,7,7,85,1,r1b1s6.png,171
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,25.3544,25.8539,25.8543,27.0873,[-0.34074074074074073],5,[-0.3425925925925926],[1],[0],[0],[1.2328999999999084],0,8,8,138,1,r1b2s9.png,316
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,27.0876,27.5871,27.5875,29.5207,[0.3287037037037037],14,[-0.3592592592592593],[1],[0],[0],[1.9331000000000884],0,9,9,218,1,r1b2s9.png,1081
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,29.521,30.0206,30.0209,31.1371,[0.32592592592592595],14,[-0.36018518518518516],[1],[0],[0],[1.116200000000184],0,10,10,59,1,r1b2s10.png,92
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,31.1372,31.6372,31.6375,34.2041,[-0.42962962962962964],4,[-0.3509259259259259],[1],[0],[0],[2.566500000000005],0,11,11,211,1,r1b2s2.png,1081
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,34.2045,34.704,34.7042,37.0207,[0.25462962962962965],13,[-0.325],[1],[0],[0],[2.3163000000002825],0,12,12,17,1,r1b2s8.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,37.021,37.5206,37.5209,40.4037,[0.3685185185185185],15,[-0.3712962962962963],[1],[0],[0],[2.8827999999998113],0,13,13,245,1,r1b1s6.png,2000
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,40.4039,40.9039,40.9042,41.9208,[-0.14351851851851852],8,[-0.3648148148148148],[1],[0],[0],[1.0165000000000006],0,14,14,156,1,r2b2s7.png,316
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,41.9211,42.4204,42.4206,43.254,[-0.14351851851851852],8,[-0.3648148148148148],[1],[0],[0],[0.8332999999998094],0,15,15,1,1,r1b1s2.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,43.2542,43.7538,43.7542,45.6207,[-0.14351851851851852],8,[-0.3648148148148148],[1],[0],[0],[1.8663000000002796],0,16,16,202,1,r1b1s3.png,1081
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,45.6209,46.1207,46.1211,48.9375,[0.18055555555555555],12,[-0.34444444444444444],[1],[0],[0],[2.816199999999718],0,17,17,255,1,r1b2s6.png,2000
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,48.9378,49.4372,49.4376,50.5209,[0.24537037037037038],13,[-0.35555555555555557],[1],[0],[0],[1.0830999999996322],0,18,18,107,1,r2b1s8.png,171
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,50.5212,51.0206,51.0208,52.1871,[0.26851851851851855],14,[-0.3509259259259259],[1],[0],[0],[1.1663000000002839],0,19,19,151,1,r2b2s2.png,316
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,52.1874,52.6872,52.6874,55.5375,[0.22685185185185186],13,[-0.31574074074074077],[1],[0],[0],[2.8499999999999943],0,20,20,249,1,r1b1s10.png,2000
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,55.5377,56.0372,56.0376,57.1206,[0.2759259259259259],[],[-0.25],[1],[0],[0],[1.0827999999998141],0,21,21,0,1,r1b1s1.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,57.1207,57.6206,57.6209,58.6708,[0.30277777777777776],14,[-0.33055555555555555],[1],[0],[0],[1.04979999999982],0,22,22,104,1,r2b1s5.png,171
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,58.6711,59.1705,59.1708,60.5542,[0.24814814814814815],13,[-0.3787037037037037],[1],[0],[0],[1.3833000000002755],0,23,23,165,1,r1b1s6.png,585
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,60.5545,61.0541,61.0546,61.9376,[0.2861111111111111],14,[-0.3638888888888889],[1],[0],[0],[0.882899999999907],0,24,24,6,1,r1b1s7.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,61.938,62.4374,62.4377,63.3041,[0.3388888888888889],15,[-0.3490740740740741],[1],[0],[0],[0.8663000000002796],0,25,25,9,1,r1b1s10.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,63.3045,63.8039,63.8043,64.8206,[0.07777777777777778],11,[-0.362962962962963],[1],[0],[0],[1.0162000000001967],0,26,26,57,1,r1b2s8.png,92
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,64.8209,65.3208,65.3211,68.354,[-0.2953703703703704],6,[-0.3675925925925926],[1],[0],[0],[3.0328999999998985],0,27,27,250,1,r1b2s1.png,2000
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,68.3544,68.854,68.8544,70.0041,[0.04351851851851852],11,[-0.3398148148148148],[1],[0],[0],[1.1495000000000033],0,28,28,114,1,r2b2s5.png,171
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,70.0043,70.504,70.5043,71.3706,[0.25833333333333336],14,[-0.3972222222222222],[1],[0],[0],[0.866200000000191],0,29,29,4,1,r1b1s5.png,50
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,71.3707,71.8707,71.871,72.9707,[0.25833333333333336],14,[-0.3972222222222222],[1],[0],[0],[1.0996000000000947],0,30,30,133,1,r1b2s4.png,316
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,72.9708,73.4705,73.4709,76.2708,[-0.18796296296296297],7,[-0.35833333333333334],[1],[0],[0],[2.7997999999998058],0,31,31,252,1,r1b2s3.png,2000
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,76.2711,76.7705,76.7707,77.9206,[0.28425925925925927],14,[-0.3685185185185185],[1],[0],[0],[1.1498000000002833],0,32,32,132,1,r1b2s3.png,316
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,77.921,78.4206,78.4208,79.3374,[0.28703703703703703],14,[-0.3638888888888889],[1],[0],[0],[0.9164999999999992],0,33,33,56,1,r1b2s7.png,92
,,,,,225713,001,f,24,2026-05-11_15h27.52.650,RUN_BETA,2026.1.0,Win32,59.88023952,79.3375,79.8373,79.8376,80.9872,[0.28703703703703703],14,[-0.3638888888888889],[1],[0],[0],[1.1495999999996371],0,34,34,118,1,r2b2s9.png,171
