instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
16.245,37.091,space,20.793,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,,,,,,,,,,,,,,,,,,
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,37.113,37.587,37.588,44.287,[-0.04326923076923077],9,[-0.3381593648429036],[1],[0],[0],[6.698999999999991],0,0,0,128,1,r1b1s9.png,316
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,44.288,44.787,44.787,48.92,[0.04026442307692308],11,[-0.35588349810400866],[1],[0],[0],[4.13300000000001],0,1,1,111,1,r2b2s2.png,171
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,48.92,49.42,49.421,53.088,[0.4741374932286024],16,[-0.34532434994582883],[1],[0],[0],[3.666000000000018],0,2,2,232,1,r2b2s3.png,1081
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,53.088,53.587,53.587,58.27,[0.24487066630552545],13,[-0.3362379807692308],[1],[0],[0],[4.682999999999993],0,3,3,216,1,r1b2s7.png,1081
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,58.27,58.77,58.771,62.987,[0.7060790222101841],20,[-0.3483291576381365],[1],[0],[0],[4.215999999999994],0,4,4,12,1,r1b2s3.png,50
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,62.988,63.487,63.487,65.122,[0.7060790222101841],20,[-0.3483291576381365],[1],[0],[0],[1.6340000000000003],0,5,5,177,1,r1b2s8.png,585
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,65.122,65.62,65.621,70.404,[-0.30924126489707476],6,[-0.3518333559046587],[1],[0],[0],[4.783000000000001],0,6,6,251,1,r1b2s2.png,2000
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,70.405,70.903,70.904,73.554,[-0.11782655065005417],8,[-0.3460099539544962],[1],[0],[0],[2.649000000000001],0,7,7,110,1,r2b2s1.png,171
,,,,,732302,001,F,21,2026-05-09_22h01.56.233,RUN_BETA,2026.1.0,MacIntel,62.5,73.554,74.053,74.054,77.037,[0.34077058504875407],15,[-0.3411853331527627],[1],[0],[0],[2.9819999999999993],0,8,8,102,1,r2b1s3.png,171
