instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
17.3773,37.7682,return,20.3519,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,,,,,,,,,,,,,,,,,,
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,37.7925,38.2677,38.2689,41.8183,[0.33625067713976164],15,[-0.34747003656554715],[1],[0],[0],[3.5489000000059647],0,0,0,106,1,r2b1s7.png,171
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,41.8192,42.3175,42.3189,46.6676,[0.2646643079631636],14,[-0.3518460522751896],[1],[0],[0],[4.3484000000059595],0,1,1,227,1,r2b1s8.png,1081
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,46.6684,47.1675,47.1689,51.9847,[0.17121902085590465],12,[-0.34124035075839654],[1],[0],[0],[4.8156000000014885],0,2,2,13,1,r1b2s4.png,50
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,51.9854,52.484,52.4856,56.3846,[-0.3374695287107259],5,[-0.3531241535752979],[1],[0],[0],[3.8987000000029752],0,3,3,221,1,r2b1s2.png,1081
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,56.3852,56.8839,56.8847,60.4677,[-0.33431236457204766],5,[-0.35532062567713973],[1],[0],[0],[3.5826999999955262],0,4,4,149,1,r2b1s10.png,316
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,60.4682,60.9673,60.9681,65.0842,[0.33895500406283857],15,[-0.34313210996749727],[1],[0],[0],[4.115899999998504],0,5,5,267,1,r2b1s8.png,2000
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,65.0847,65.584,65.5847,69.5677,[-0.031677444474539546],10,[-0.35107157367280606],[1],[0],[0],[3.982600000001497],0,6,6,68,1,r2b1s9.png,92
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,69.5681,70.0675,70.0682,74.8177,[0.3396871614301192],15,[-0.349349099404117],[1],[0],[0],[4.7491999999955254],0,7,7,169,1,r1b1s10.png,585
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,74.8182,75.3173,75.3181,79.8661,[-0.02176157908992416],10,[-0.35414832746478875],[1],[0],[0],[4.548000000000002],0,8,8,199,1,r2b2s10.png,585
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,79.8663,80.3673,80.3686,83.9675,[-0.10432184452871072],9,[-0.35050870124593714],[1],[0],[0],[3.598799999997027],0,9,9,124,1,r1b1s5.png,316
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,83.968,84.4673,84.4679,88.8842,[0.3897955037919827],15,[-0.34552749187432286],[1],[0],[0],[4.416100000001492],0,10,10,252,1,r1b2s3.png,2000
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,88.8846,89.384,89.3847,94.2673,[-0.19081798483206933],7,[-0.355193661971831],[1],[0],[0],[4.882399999998512],0,11,11,260,1,r2b1s1.png,2000
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,94.2676,94.7673,94.7679,97.5002,[-0.25530708288190684],7,[-0.3487946912242687],[1],[0],[0],[2.7321000000014948],0,12,12,165,1,r1b1s6.png,585
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,97.5007,98.0008,98.0013,100.3843,[-0.25938684994582883],6,[-0.3434071979956663],[1],[0],[0],[2.3826999999955376],0,13,13,83,1,r1b1s4.png,171
,,,,,642532,001,F,50,2026-05-11_11h14.58.082,RUN_BETA,2026.1.0,MacIntel,61.72839506,100.3847,100.8839,100.8846,104.9509,[0.40139575433369445],15,[-0.3557480701516793],[1],[0],[0],[4.066100000001484],0,14,14,222,1,r2b1s3.png,1081
