instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
6.862800001,12.8617,m,5.879,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,12.9472,13.3514,13.3561,18.4211,[-0.6861111111111111],1,[-0.35555555555555557],[1],[0],[0],[5.0641000003814725],0,0,0,279,1,r2b2s10.png,2000
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,18.423,18.9157,18.9175,21.7337,[-0.6898148148148148],1,[-0.337037037037037],[1],[0],[0],[2.8156000003814654],0,1,1,58,1,r1b2s9.png,92
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,21.7348,22.2257,22.2266,23.2816,[-0.05648148148148148],[],[-0.049074074074074076],[1],[0],[0],[1.0537000007629445],0,2,2,107,1,r2b1s8.png,171
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,23.2824,23.7782,23.7793,24.9849,[0.019444444444444445],[],[0.006481481481481481],[1],[0],[0],[1.2046999988555882],0,3,3,196,1,r2b2s7.png,585
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,24.986,25.4844,25.4869,27.4239,[0.019444444444444445],[],[0.006481481481481481],[1],[0],[0],[1.925600000381472],0,4,4,202,1,r1b1s3.png,1081
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,27.425,27.9136,27.9143,30.4146,[-0.3435185185185185],5,[-0.3574074074074074],[1],[0],[0],[2.5],0,5,5,69,1,r2b1s10.png,92
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,30.4154,30.9137,30.9146,34.1244,[-0.053703703703703705],9,[-0.36203703703703705],[1],[0],[0],[3.209300001144406],0,6,6,213,1,r1b2s4.png,1081
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,34.1257,34.6195,34.621,35.4176,[-0.016666666666666666],[],[-0.13703703703703704],[1],[0],[0],[0.7961000003814647],0,7,7,99,1,r1b2s10.png,171
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,35.4183,35.91,35.9109,36.8626,[-0.13518518518518519],9,[-0.2824074074074074],[1],[0],[0],[0.951400001525883],0,8,8,102,1,r2b1s3.png,171
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,36.8631,37.3669,37.3686,38.4475,[-0.14814814814814814],8,[-0.37222222222222223],[1],[0],[0],[1.078700000762943],0,9,9,14,1,r1b2s5.png,50
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,38.4481,38.9412,38.9421,42.5515,[0.18888888888888888],13,[-0.3527777777777778],[1],[0],[0],[3.609100000381474],0,10,10,251,1,r1b2s2.png,2000
,,,,,821588,001,female,20,2026-05-11_10h33.05.889,RUN_BETA,2026.1.0,Win32,59.88023952,42.5523,43.045,43.0458,45.8629,[-0.7287037037037037],1,[-0.36574074074074076],[1],[0],[0],[2.8167999992370625],0,11,11,218,1,r1b2s9.png,1081
