instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
23.097,50.604,space,27.426,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,,,,,,,,,,,,,,,,,,
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,50.623,51.098,51.1,54.852,[0.3211267605633803],14,[-0.3676056338028169],[1],[0],[0],[3.7520000000000024],0,0,0,230,1,r2b2s1.png,1081
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,54.852,55.349,55.349,57.625,[-0.10985915492957747],8,[-0.3591549295774648],[1],[0],[0],[2.2760000000000105],0,1,1,179,1,r1b2s10.png,585
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,57.625,58.129,58.13,59.487,[0.06619718309859154],11,[-0.35070422535211265],[1],[0],[0],[1.3569999999999993],0,2,2,105,1,r2b1s6.png,171
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,59.487,59.983,59.984,65.035,[-0.19154929577464788],7,[-0.3436619718309859],[1],[0],[0],[5.051000000000002],0,3,3,245,1,r1b1s6.png,2000
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,65.035,65.528,65.529,67.316,[-0.10704225352112676],9,[-0.36056338028169016],[1],[0],[0],[1.786999999999992],0,4,4,19,1,r1b2s10.png,50
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,67.317,67.813,67.813,69.901,[0.11549295774647887],12,[-0.3563380281690141],[1],[0],[0],[2.0870000000000033],0,5,5,114,1,r2b2s5.png,171
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,69.901,70.395,70.396,74.384,[0.09718309859154929],11,[-0.3873239436619718],[1],[0],[0],[3.9880000000000138],0,6,6,249,1,r1b1s10.png,2000
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,74.384,74.881,74.881,77.799,[0.6366197183098592],19,[-0.3647887323943662],[1],[0],[0],[2.9180000000000064],0,7,7,232,1,r2b2s3.png,1081
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,77.799,78.296,78.296,81.2,[0.2633802816901408],14,[-0.3408450704225352],[1],[0],[0],[2.9039999999999964],0,8,8,183,1,r2b1s4.png,585
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,81.2,81.694,81.695,84.167,[0.5422535211267606],17,[-0.3732394366197183],[1],[0],[0],[2.4720000000000084],0,9,9,150,1,r2b2s1.png,316
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,84.167,84.661,84.662,86.349,[-0.08732394366197183],[],[-0.44084507042253523],[1],[0],[0],[1.6869999999999976],0,10,10,121,1,r1b1s2.png,316
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,86.349,86.847,86.848,89.071,[-0.19014084507042253],7,[-0.35352112676056335],[1],[0],[0],[2.222999999999999],0,11,11,207,1,r1b1s8.png,1081
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,89.071,89.561,89.561,91.932,[0.04929577464788732],11,[-0.35070422535211265],[1],[0],[0],[2.3710000000000093],0,12,12,192,1,r2b2s3.png,585
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,91.932,92.427,92.427,94.365,[0.1591549295774648],12,[-0.36338028169014086],[1],[0],[0],[1.9369999999999976],0,13,13,11,1,r1b2s2.png,50
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,94.365,94.86,94.861,98.016,[-0.24507042253521127],7,[-0.3704225352112676],[1],[0],[0],[3.155000000000001],0,14,14,115,1,r2b2s6.png,171
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,98.016,98.512,98.512,101.548,[0.6971830985915493],20,[-0.37746478873239436],[1],[0],[0],[3.0360000000000014],0,15,15,236,1,r2b2s7.png,1081
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,101.548,102.045,102.046,104.664,[0.038028169014084505],11,[-0.3788732394366197],[1],[0],[0],[2.618000000000009],0,16,16,51,1,r1b2s2.png,92
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,104.664,105.16,105.16,109.098,[0.5957746478873239],18,[-0.3704225352112676],[1],[0],[0],[3.9380000000000024],0,17,17,267,1,r2b1s8.png,2000
,,,,,283608,001,F,19,2026-05-10_17h58.27.096,RUN_BETA,2026.1.0,MacIntel,43.47826087,109.098,109.593,109.594,111.965,[0.11408450704225352],12,[-0.3732394366197183],[1],[0],[0],[2.370999999999995],0,18,18,90,1,r1b2s1.png,171
