instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
24.0764,29.4557,space,5.3438,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,29.5211,29.9543,29.9567,35.2313,[0.39824012473777487],15,[-0.35695167824074076],[1],[0],[0],[5.274300000000743],0,0,0,2,1,r1b1s3.png,50
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,35.2319,35.7301,35.7308,38.928,[0.42493283307110824],16,[-0.35695167824074076],[1],[0],[0],[3.196799999997019],0,1,1,253,1,r1b2s4.png,2000
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,38.9285,39.4259,39.4269,40.8091,[0.4898051509150752],17,[-0.3536534485993562],[1],[0],[0],[1.3818000000007444],0,2,2,134,1,r1b2s5.png,316
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,40.8104,41.3064,41.3072,44.3535,[0.4898051509150752],17,[-0.35432073805067277],[1],[0],[0],[3.0460000000000065],0,3,3,255,1,r1b2s6.png,2000
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,44.3543,44.8522,44.8532,46.8168,[0.4898051509150752],17,[-0.3540705221670645],[1],[0],[0],[1.9631999999992544],0,4,4,208,1,r1b1s9.png,1081
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,46.8175,47.3156,47.3165,48.5653,[0.4389517042371962],16,[-0.35495051631221064],[1],[0],[0],[1.2485],0,5,5,71,1,r2b2s2.png,92
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,48.5658,49.0638,49.0646,50.0218,[0.48863997282805266],17,[-0.36110680191605177],[1],[0],[0],[0.9568000000007473],0,6,6,59,1,r1b2s10.png,92
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,50.0244,50.5114,50.5122,51.7271,[0.48863997282805266],17,[-0.36110680191605177],[1],[0],[0],[1.2146000000014894],0,7,7,136,1,r1b2s7.png,316
,,,,,526055,001,,,2026-05-10_19h31.34.213,RUN_BETA,2026.1.0,Linux x86_64,59.88023952,51.7276,52.2266,52.2273,55.1725,[0.48863997282805266],17,[-0.36110680191605177],[1],[0],[0],[2.944899999998512],0,8,8,204,1,r1b1s5.png,1081
