instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
3.5539,5.4183,space,1.8166,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,5.4576,5.9178,5.919,9.9186,[-0.023148148148148147],10,[-0.34166668079517504],[1],[0],[0],[3.9988999999999066],0,0,0,154,1,r2b2s5.png,316
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,9.9193,10.418,10.4187,12.7516,[0.3481482046621817],15,[-0.35555556968406393],[1],[0],[0],[2.3324999999999996],0,1,1,178,1,r1b2s9.png,585
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,12.7523,13.2511,13.252,19.6683,[0.39351851851851855],15,[-0.35092594005443434],[1],[0],[0],[6.416000000000004],0,2,2,268,1,r2b1s9.png,2000
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,19.669,20.1682,20.169,21.8686,[0.08518522757071036],11,[-0.3361111393681279],[1],[0],[0],[1.699199999999955],0,3,3,40,1,r1b1s1.png,92
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,21.8691,22.368,22.3687,23.5516,[0.0398148430718316],11,[-0.3601851993136936],[1],[0],[0],[1.1825999999998587],0,4,4,10,1,r1b2s1.png,50
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,23.552,24.0513,24.052,26.1857,[-0.1675925784640842],8,[-0.3527777636492694],[1],[0],[0],[2.1332999999998137],0,5,5,151,1,r2b2s2.png,316
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,26.1861,26.6847,26.6854,28.502,[-0.05092592592592592],9,[-0.34444448682996964],[1],[0],[0],[1.816300000000048],0,6,6,101,1,r2b1s2.png,171
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,28.5025,29.0021,29.0029,32.0186,[-0.1935185326470269],7,[-0.35740739327889903],[1],[0],[0],[3.0153999999999073],0,7,7,203,1,r1b1s4.png,1081
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,32.019,32.5182,32.519,35.4063,[-0.24907408820258248],7,[-0.35185185185185186],[1],[0],[0],[2.8870999999998617],0,8,8,118,1,r2b2s9.png,171
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,35.4068,35.9019,35.9026,38.023,[0.47500002825701676],16,[-0.3537037460892289],[1],[0],[0],[2.1201999999999543],0,9,9,172,1,r1b2s3.png,585
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,38.0234,38.5188,38.5196,42.169,[0.018518518518518517],10,[-0.36296300534848813],[1],[0],[0],[3.6491000000000966],0,10,10,260,1,r2b1s1.png,2000
,,,,,199456,001,F,18,2026-05-10_21h22.02.837,RUN_BETA,2026.1.0,Win32,59.88023952,42.1695,42.6685,42.6693,44.8853,[0.5685186032895688],18,[-0.3601851993136936],[1],[0],[0],[2.21590000000014],0,11,11,174,1,r1b2s5.png,585
