instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
10.8663,37.8021,space,26.8566,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,,,,,,,,,,,,,,,,,,
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,37.8273,38.2713,38.2726,43.1554,[-0.12314810576262297],8,[-0.3583333757188585],[1],[0],[0],[4.88219999999972],0,0,0,59,1,r1b2s10.png,92
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,43.1563,43.6653,43.6662,47.3492,[0.4879629347059462],17,[-0.36574074074074076],[1],[0],[0],[3.6824999999999974],0,1,1,146,1,r2b1s7.png,316
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,47.3498,47.8468,47.8479,50.9754,[-0.3249999858714916],6,[-0.3407407689977575],[1],[0],[0],[3.1272000000001867],0,2,2,123,1,r1b1s4.png,316
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,50.9761,51.4449,51.4458,53.7213,[-0.27499997174298324],6,[-0.34537039862738717],[1],[0],[0],[2.275200000000183],0,3,3,3,1,r1b1s4.png,50
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,53.7218,54.1902,54.1908,61.7359,[0.3111111676251447],14,[-0.3546296578866464],[1],[0],[0],[7.543800000000289],0,4,4,256,1,r1b2s7.png,2000
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,61.7364,62.242,62.2429,66.4075,[0.24074074074074073],13,[-0.3472222222222222],[1],[0],[0],[4.164200000000193],0,5,5,150,1,r2b2s1.png,316
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,66.4083,66.8927,66.8933,71.2636,[0.013888888888888888],10,[-0.35740739327889903],[1],[0],[0],[4.3700000000000045],0,6,6,9,1,r1b1s10.png,50
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,71.2639,71.7628,71.7634,74.4518,[-0.13333334746184172],8,[-0.35740739327889903],[1],[0],[0],[2.68780000000028],0,7,7,180,1,r2b1s1.png,585
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,74.4525,74.9279,74.9289,77.902,[-0.3537037107679579],5,[-0.3546296578866464],[1],[0],[0],[2.972899999999896],0,8,8,227,1,r2b1s8.png,1081
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,77.9024,78.3998,78.4006,81.9741,[0.16666666666666666],12,[-0.35555556968406393],[1],[0],[0],[3.5731999999997157],0,9,9,264,1,r2b1s5.png,2000
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,81.9747,82.4745,82.4751,85.8069,[0.3203704268844039],14,[-0.35740739327889903],[1],[0],[0],[3.3241999999997205],0,10,10,234,1,r2b2s5.png,1081
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,85.8075,86.2788,86.2794,88.7588,[0.35833330507631656],15,[-0.35648148148148145],[1],[0],[0],[2.4788999999999106],0,11,11,237,1,r2b2s8.png,1081
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,88.7596,89.2346,89.2355,91.6304,[-0.11018519931369358],8,[-0.35555556968406393],[1],[0],[0],[2.3942999999998165],0,12,12,195,1,r2b2s6.png,585
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,91.6315,92.1316,92.1324,93.1467,[0.05925927338776765],[],[-0.0574074144716616],[1],[0],[0],[1.01400000000001],0,13,13,10,1,r1b2s1.png,50
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,93.1473,93.6306,93.6312,97.4885,[-0.3499999929357458],5,[-0.35555556968406393],[1],[0],[0],[3.8568999999999107],0,14,14,200,1,r1b1s1.png,1081
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,97.4894,97.9918,97.9924,100.5787,[-0.17592592592592593],8,[-0.33796296296296297],[1],[0],[0],[2.5859999999999985],0,15,15,117,1,r2b2s8.png,171
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,100.5792,101.0472,101.048,104.5293,[-0.6824073968110261],1,[-0.3546296578866464],[1],[0],[0],[3.4809999999999945],0,16,16,278,1,r2b2s9.png,2000
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,104.5299,105.0106,105.0113,107.7181,[-0.4185185255827727],4,[-0.3546296578866464],[1],[0],[0],[2.7062000000001802],0,17,17,160,1,r1b1s1.png,585
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,107.7187,108.1953,108.1962,109.6877,[-0.26203699465151187],6,[-0.3324074215359158],[1],[0],[0],[1.491199999999722],0,18,18,113,1,r2b2s4.png,171
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,109.6882,110.1734,110.174,111.7985,[-0.5046296296296297],3,[-0.36481482894332323],[1],[0],[0],[1.6241000000000838],0,19,19,143,1,r2b1s4.png,316
,,,,,121968,001,F,18,2026-05-11_12h53.38.819,RUN_BETA,2026.1.0,Win32,32.05128205,111.7991,112.2746,112.2755,114.6604,[-0.2638888888888889],6,[-0.33981485720034],[1],[0],[0],[2.3847999999998137],0,20,20,136,1,r1b2s7.png,316
