instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,"please enter F(female), M(male), O(other)",please enter your age,date,expName,psychopyVersion,OS,frameRate,fixation.started,fixation.stopped,trial.started,trial.stopped,mouse.x,Selected Match,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,NAME,DURATION
11.995,26.859,space,14.813,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,26.886,27.351,27.354,30.603,[-0.32717391304347826],6,[-0.36086956521739133],[1],[0],[0],[3.2480000000000047],0,0,0,151,1,r2b2s2.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,30.604,31.101,31.102,33.868,[0.10652173913043478],11,[-0.34782608695652173],[1],[0],[0],[2.7659999999999982],0,1,1,58,1,r1b2s9.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,33.869,34.368,34.369,37.468,[-0.24891304347826088],7,[-0.3532608695652174],[1],[0],[0],[3.0990000000000038],0,2,2,105,1,r2b1s6.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,37.468,37.968,37.969,41.469,[-0.3173913043478261],6,[-0.35108695652173916],[1],[0],[0],[3.4990000000000023],0,3,3,203,1,r1b1s4.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,41.469,41.968,41.969,44.502,[0.19021739130434784],13,[-0.33695652173913043],[1],[0],[0],[2.5330000000000013],0,4,4,137,1,r1b2s8.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,44.502,45.002,45.002,47.521,[-0.03804347826086957],9,[-0.3521739130434783],[1],[0],[0],[2.5180000000000007],0,5,5,190,1,r2b2s1.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,47.523,48.018,48.019,51.152,[-0.09239130434782608],9,[-0.35543478260869565],[1],[0],[0],[3.132000000000005],0,6,6,126,1,r1b1s7.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,51.152,51.652,51.653,53.485,[0.16847826086956522],12,[-0.3467391304347826],[1],[0],[0],[1.8320000000000007],0,7,7,102,1,r2b1s3.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,53.485,53.985,53.987,57.319,[-0.39565217391304347],5,[-0.35],[1],[0],[0],[3.331000000000003],0,8,8,138,1,r1b2s9.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,57.319,57.818,57.819,59.602,[-0.2619565217391304],6,[-0.35108695652173916],[1],[0],[0],[1.7819999999999965],0,9,9,158,1,r2b2s9.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,59.602,60.101,60.101,61.885,[-0.17391304347826086],8,[-0.35434782608695653],[1],[0],[0],[1.7839999999999918],0,10,10,123,1,r1b1s4.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,61.885,62.384,62.385,65.402,[0.05],11,[-0.3532608695652174],[1],[0],[0],[3.0160000000000053],0,11,11,15,1,r1b2s6.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,65.402,65.902,65.903,69.188,[-0.19456521739130433],7,[-0.34891304347826085],[1],[0],[0],[3.285000000000011],0,12,12,208,1,r1b1s9.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,69.188,69.685,69.685,71.371,[0.025],10,[-0.34782608695652173],[1],[0],[0],[1.6859999999999928],0,13,13,129,1,r1b1s10.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,71.372,71.868,71.869,74.918,[-0.1108695652173913],8,[-0.3467391304347826],[1],[0],[0],[3.0489999999999924],0,14,14,185,1,r2b1s6.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,74.918,75.418,75.419,78.952,[0.02717391304347826],10,[-0.34782608695652173],[1],[0],[0],[3.5319999999999965],0,15,15,12,1,r1b2s3.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,78.952,79.451,79.452,82.169,[-0.1793478260869565],8,[-0.358695652173913],[1],[0],[0],[2.7169999999999987],0,16,16,50,1,r1b2s1.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,82.17,82.668,82.67,85.835,[0.27608695652173915],14,[-0.35108695652173916],[1],[0],[0],[3.164999999999992],0,17,17,156,1,r2b2s7.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,85.835,86.335,86.336,88.236,[0.4782608695652174],16,[-0.3402173913043478],[1],[0],[0],[1.8999999999999915],0,18,18,107,1,r2b1s8.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,88.236,88.735,88.735,91.385,[-0.32608695652173914],6,[-0.35108695652173916],[1],[0],[0],[2.6499999999999915],0,19,19,163,1,r1b1s4.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,91.385,91.885,91.886,95.001,[-0.13695652173913042],8,[-0.3467391304347826],[1],[0],[0],[3.114999999999995],0,20,20,239,1,r2b2s10.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,95.002,95.501,95.501,99.219,[0.6228260869565218],18,[-0.3467391304347826],[1],[0],[0],[3.7180000000000035],0,21,21,277,1,r2b2s8.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,99.219,99.718,99.719,101.652,[-0.2532608695652174],7,[-0.34891304347826085],[1],[0],[0],[1.9320000000000022],0,22,22,70,1,r2b2s1.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,101.652,102.152,102.152,105.136,[0.5434782608695652],17,[-0.33804347826086956],[1],[0],[0],[2.98299999999999],0,23,23,216,1,r1b2s7.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,105.136,105.635,105.636,109.102,[-0.31630434782608696],6,[-0.358695652173913],[1],[0],[0],[3.466000000000008],0,24,24,2,1,r1b1s3.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,109.103,109.611,109.612,112.218,[0.7130434782608696],20,[-0.34130434782608693],[1],[0],[0],[2.6060000000000088],0,25,25,226,1,r2b1s7.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,112.218,112.718,112.719,116.718,[0.2673913043478261],14,[-0.3467391304347826],[1],[0],[0],[3.9990000000000094],0,26,26,108,1,r2b1s9.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,116.718,117.218,117.219,120.152,[-0.11413043478260869],8,[-0.36086956521739133],[1],[0],[0],[2.9320000000000164],0,27,27,229,1,r2b1s10.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,120.152,120.652,120.652,122.318,[0.2543478260869565],13,[-0.33804347826086956],[1],[0],[0],[1.6659999999999968],0,28,28,54,1,r1b2s5.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,122.318,122.818,122.819,124.302,[0.20434782608695654],13,[-0.3456521739130435],[1],[0],[0],[1.483000000000004],0,29,29,91,1,r1b2s2.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,124.302,124.802,124.802,126.901,[-0.1793478260869565],8,[-0.3456521739130435],[1],[0],[0],[2.099000000000018],0,30,30,150,1,r2b2s1.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,126.902,127.401,127.402,129.369,[-0.2532608695652174],7,[-0.35],[1],[0],[0],[1.9660000000000082],0,31,31,19,1,r1b2s10.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,129.369,129.867,129.868,132.702,[0.4782608695652174],16,[-0.33804347826086956],[1],[0],[0],[2.8329999999999984],0,32,32,168,1,r1b1s9.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,132.702,133.201,133.202,136.618,[0.6239130434782608],18,[-0.33804347826086956],[1],[0],[0],[3.415999999999997],0,33,33,257,1,r1b2s8.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,136.619,137.119,137.119,141.338,[-0.3391304347826087],5,[-0.3641304347826087],[1],[0],[0],[4.218999999999994],0,34,34,248,1,r1b1s9.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,141.338,141.835,141.836,145.435,[0.125],12,[-0.358695652173913],[1],[0],[0],[3.599000000000018],0,35,35,274,1,r2b2s5.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,145.436,145.935,145.936,147.935,[0.24021739130434783],13,[-0.3576086956521739],[1],[0],[0],[1.9989999999999952],0,36,36,184,1,r2b1s5.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,147.935,148.435,148.436,149.702,[0.32717391304347826],14,[-0.35978260869565215],[1],[0],[0],[1.2649999999999864],0,37,37,47,1,r1b1s8.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,149.703,150.202,150.202,155.435,[0.4043478260869565],15,[-0.358695652173913],[1],[0],[0],[5.231999999999999],0,38,38,266,1,r2b1s7.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,155.435,155.935,155.935,158.051,[-0.25],7,[-0.3456521739130435],[1],[0],[0],[2.1159999999999854],0,39,39,164,1,r1b1s5.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,158.051,158.551,158.552,160.401,[-0.21195652173913043],7,[-0.35434782608695653],[1],[0],[0],[1.849000000000018],0,40,40,169,1,r1b1s10.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,160.402,160.901,160.902,163.752,[-0.13695652173913042],8,[-0.3521739130434783],[1],[0],[0],[2.849000000000018],0,41,41,205,1,r1b1s6.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,163.752,164.252,164.252,166.935,[0.4097826086956522],16,[-0.3456521739130435],[1],[0],[0],[2.6829999999999643],0,42,42,232,1,r2b2s3.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,166.935,167.435,167.435,170.336,[0.24456521739130435],13,[-0.3576086956521739],[1],[0],[0],[2.900999999999982],0,43,43,207,1,r1b1s8.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,170.336,170.835,170.835,173.135,[-0.4489130434782609],4,[-0.3684782608695652],[1],[0],[0],[2.299999999999983],0,44,44,131,1,r1b2s2.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,173.135,173.635,173.635,176.235,[-0.3793478260869565],5,[-0.35978260869565215],[1],[0],[0],[2.5999999999999943],0,45,45,159,1,r2b2s10.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,176.235,176.735,176.735,178.836,[0.33369565217391306],15,[-0.3402173913043478],[1],[0],[0],[2.1000000000000227],0,46,46,199,1,r2b2s10.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,178.836,179.335,179.335,182.735,[-0.41195652173913044],4,[-0.34347826086956523],[1],[0],[0],[3.3999999999999773],0,47,47,241,1,r1b1s2.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,182.736,183.234,183.234,187.185,[-0.27065217391304347],6,[-0.3576086956521739],[1],[0],[0],[3.9509999999999934],0,48,48,98,1,r1b2s9.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,187.185,187.685,187.685,197.72,[-0.11521739130434783],8,[-0.36630434782608695],[1],[0],[0],[10.032999999999987],0,49,49,214,1,r1b2s5.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,197.726,198.218,198.221,201.702,[0.28043478260869564],14,[-0.34130434782608693],[1],[0],[0],[3.4809999999999945],0,50,50,271,1,r2b2s2.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,201.702,202.202,202.202,204.069,[0.13043478260869565],12,[-0.3391304347826087],[1],[0],[0],[1.8660000000000139],0,51,51,34,1,r2b2s5.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,204.069,204.568,204.57,205.785,[0.28804347826086957],14,[-0.3456521739130435],[1],[0],[0],[1.2150000000000034],0,52,52,53,1,r1b2s4.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,205.785,206.285,206.285,208.235,[-0.15217391304347827],8,[-0.35543478260869565],[1],[0],[0],[1.9499999999999886],0,53,53,153,1,r2b2s4.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,208.237,208.735,208.735,212.118,[0.03369565217391304],10,[-0.358695652173913],[1],[0],[0],[3.3830000000000098],0,54,54,255,1,r1b2s6.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,212.118,212.618,212.62,215.951,[0.266304347826087],14,[-0.34456521739130436],[1],[0],[0],[3.330999999999989],0,55,55,264,1,r2b1s5.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,215.952,216.452,216.452,217.952,[0.1967391304347826],13,[-0.35108695652173916],[1],[0],[0],[1.5],0,56,56,61,1,r2b1s2.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,217.952,218.451,218.452,221.318,[0.29456521739130437],14,[-0.3521739130434783],[1],[0],[0],[2.866000000000014],0,57,57,238,1,r2b2s9.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,221.318,221.818,221.819,223.035,[0.3456521739130435],15,[-0.358695652173913],[1],[0],[0],[1.2160000000000082],0,58,58,39,1,r2b2s10.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,223.035,223.535,223.536,225.418,[-0.02608695652173913],10,[-0.35543478260869565],[1],[0],[0],[1.882000000000005],0,59,59,14,1,r1b2s5.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,225.418,225.918,225.918,227.402,[0.358695652173913],15,[-0.33043478260869563],[1],[0],[0],[1.483000000000004],0,60,60,56,1,r1b2s7.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,227.402,227.902,227.902,229.718,[-0.32282608695652176],6,[-0.34891304347826085],[1],[0],[0],[1.8160000000000025],0,61,61,80,1,r1b1s1.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,229.718,230.218,230.219,232.619,[-0.1967391304347826],7,[-0.35978260869565215],[1],[0],[0],[2.4000000000000057],0,62,62,165,1,r1b1s6.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,232.619,233.118,233.119,237.552,[0.12391304347826088],12,[-0.3467391304347826],[1],[0],[0],[4.432999999999993],0,63,63,279,1,r2b2s10.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,237.552,238.052,238.053,241.119,[0.5597826086956522],18,[-0.3652173913043478],[1],[0],[0],[3.0649999999999977],0,64,64,247,1,r1b1s8.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,241.119,241.618,241.619,243.569,[-0.2391304347826087],7,[-0.3565217391304348],[1],[0],[0],[1.950000000000017],0,65,65,125,1,r1b1s6.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,243.569,244.068,244.069,245.535,[-0.3141304347826087],6,[-0.3456521739130435],[1],[0],[0],[1.4660000000000082],0,66,66,83,1,r1b1s4.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,245.535,246.035,246.035,248.635,[-0.2],7,[-0.35434782608695653],[1],[0],[0],[2.600000000000051],0,67,67,7,1,r1b1s8.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,248.635,249.135,249.135,250.685,[-0.11847826086956521],8,[-0.35978260869565215],[1],[0],[0],[1.5499999999999545],0,68,68,4,1,r1b1s5.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,250.685,251.185,251.185,252.485,[0.3641304347826087],15,[-0.35543478260869565],[1],[0],[0],[1.299000000000035],0,69,69,82,1,r1b1s3.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,252.485,252.984,252.985,254.369,[0.21739130434782608],13,[-0.3456521739130435],[1],[0],[0],[1.3840000000000146],0,70,70,30,1,r2b2s1.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,254.369,254.867,254.867,257.335,[-0.0967391304347826],9,[-0.3576086956521739],[1],[0],[0],[2.4680000000000177],0,71,71,236,1,r2b2s7.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,257.335,257.835,257.835,259.368,[-0.13043478260869565],8,[-0.36195652173913045],[1],[0],[0],[1.5329999999999586],0,72,72,110,1,r2b2s1.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,259.368,259.868,259.868,261.601,[-0.2728260869565217],6,[-0.36195652173913045],[1],[0],[0],[1.733000000000061],0,73,73,181,1,r2b1s2.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,261.602,262.101,262.102,264.268,[-0.3782608695652174],5,[-0.3423913043478261],[1],[0],[0],[2.165999999999997],0,74,74,223,1,r2b1s4.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,264.268,264.768,264.769,266.552,[-0.0782608695652174],9,[-0.34891304347826085],[1],[0],[0],[1.7830000000000155],0,75,75,136,1,r1b2s7.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,266.552,267.051,267.051,268.835,[-0.051086956521739134],9,[-0.3532608695652174],[1],[0],[0],[1.7839999999999918],0,76,76,33,1,r2b2s4.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,268.835,269.335,269.335,271.469,[0.11956521739130435],12,[-0.34782608695652173],[1],[0],[0],[2.1329999999999814],0,77,77,233,1,r2b2s4.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,271.469,271.968,271.969,275.101,[0.008695652173913044],10,[-0.3467391304347826],[1],[0],[0],[3.132000000000005],0,78,78,259,1,r1b2s10.png,2000
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,275.101,275.601,275.602,276.785,[0.10108695652173913],11,[-0.35108695652173916],[1],[0],[0],[1.1829999999999927],0,79,79,22,1,r2b1s3.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,276.785,277.285,277.285,279.285,[0.2717391304347826],14,[-0.34456521739130436],[1],[0],[0],[1.9990000000000236],0,80,80,174,1,r1b2s5.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,279.285,279.785,279.787,281.018,[0.34130434782608693],15,[-0.3456521739130435],[1],[0],[0],[1.2309999999999945],0,81,81,24,1,r2b1s5.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,281.018,281.517,281.518,282.718,[0.11413043478260869],12,[-0.3521739130434783],[1],[0],[0],[1.1999999999999886],0,82,82,26,1,r2b1s7.png,50
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,282.718,283.218,283.218,285.134,[-0.1815217391304348],8,[-0.35],[1],[0],[0],[1.9159999999999968],0,83,83,44,1,r1b1s5.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,285.135,285.635,285.637,286.868,[0.3847826086956522],15,[-0.3565217391304348],[1],[0],[0],[1.2309999999999377],0,84,84,92,1,r1b2s3.png,171
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,286.868,287.368,287.369,288.335,[0.4532608695652174],16,[-0.35543478260869565],[1],[0],[0],[0.9660000000000082],0,85,85,42,1,r1b1s3.png,92
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,288.335,288.835,288.835,290.651,[-0.3391304347826087],5,[-0.3826086956521739],[1],[0],[0],[1.815999999999974],0,86,86,180,1,r2b1s1.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,290.651,291.151,291.152,292.586,[-0.1858695652173913],7,[-0.36630434782608695],[1],[0],[0],[1.4329999999999927],0,87,87,145,1,r2b1s6.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,292.586,293.085,293.086,295.235,[0.42282608695652174],16,[-0.3826086956521739],[1],[0],[0],[2.149000000000001],0,88,88,176,1,r1b2s7.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,295.235,295.735,295.735,297.922,[0.3847826086956522],15,[-0.34347826086956523],[1],[0],[0],[2.1860000000000355],0,89,89,175,1,r1b2s6.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,297.922,298.418,298.418,299.82,[0.3847826086956522],15,[-0.34347826086956523],[1],[0],[0],[1.4010000000000105],0,90,90,139,1,r1b2s10.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,299.82,300.318,300.318,302.601,[0.22282608695652173],13,[-0.3532608695652174],[1],[0],[0],[2.2830000000000155],0,91,91,227,1,r2b1s8.png,1081
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,302.601,303.101,303.102,305.235,[0.2673913043478261],14,[-0.3565217391304348],[1],[0],[0],[2.1329999999999814],0,92,92,187,1,r2b1s8.png,585
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,305.235,305.735,305.735,307.503,[-0.09130434782608696],9,[-0.3532608695652174],[1],[0],[0],[1.768000000000029],0,93,93,148,1,r2b1s9.png,316
,,,,,526756,001,F,19,2026-05-10_20h53.52.752,RUN_BETA,2026.1.0,MacIntel,58.82352941,307.503,308.001,308.002,309.285,[-0.13478260869565217],8,[-0.35978260869565215],[1],[0],[0],[1.2830000000000155],0,94,94,86,1,r1b1s7.png,171
